#FamilyID	pvalue	Significant at 0.05
OG0000229	0	y
OG0000232	0	y
OG0000236	0	y
OG0000237	0	y
OG0000238	0	y
OG0000239	0	y
OG0000240	0	y
OG0000244	0	y
OG0000249	0	y
OG0000250	0	y
OG0000251	0	y
OG0000252	0	y
OG0000253	0	y
OG0000254	0	y
OG0000255	0	y
OG0000261	0	y
OG0000262	0	y
OG0000263	0	y
OG0000266	0	y
OG0000267	0	y
OG0000268	0	y
OG0000269	0	y
OG0000270	0	y
OG0000271	0	y
OG0000275	0	y
OG0000276	0	y
OG0000277	0	y
OG0000278	0	y
OG0000279	0	y
OG0000280	0	y
OG0000281	0	y
OG0000285	0.002	y
OG0000286	0	y
OG0000291	0	y
OG0000292	0	y
OG0000293	0	y
OG0000294	0	y
OG0000295	0	y
OG0000297	0	y
OG0000298	0	y
OG0000299	0	y
OG0000300	0	y
OG0000301	0	y
OG0000302	0	y
OG0000303	0	y
OG0000304	0	y
OG0000305	0	y
OG0000310	0	y
OG0000311	0	y
OG0000312	0	y
OG0000318	0	y
OG0000319	0	y
OG0000320	0	y
OG0000321	0	y
OG0000323	0	y
OG0000324	0	y
OG0000325	0	y
OG0000326	0	y
OG0000328	0	y
OG0000329	0	y
OG0000330	0	y
OG0000331	0	y
OG0000332	0	y
OG0000333	0	y
OG0000334	0	y
OG0000335	0	y
OG0000336	0	y
OG0000337	0	y
OG0000342	0	y
OG0000343	0	y
OG0000344	0	y
OG0000348	0	y
OG0000349	0	y
OG0000356	0	y
OG0000357	0	y
OG0000358	0	y
OG0000359	0	y
OG0000360	0	y
OG0000361	0	y
OG0000362	0	y
OG0000363	0	y
OG0000364	0	y
OG0000369	0	y
OG0000370	0	y
OG0000371	0	y
OG0000372	0	y
OG0000376	0.001	y
OG0000377	0	y
OG0000378	0	y
OG0000379	0	y
OG0000380	0	y
OG0000381	0	y
OG0000382	0	y
OG0000383	0	y
OG0000384	0	y
OG0000385	0	y
OG0000393	0	y
OG0000395	0	y
OG0000396	0	y
OG0000397	0	y
OG0000398	0	y
OG0000399	0	y
OG0000400	0	y
OG0000401	0	y
OG0000402	0	y
OG0000403	0	y
OG0000406	0	y
OG0000407	0	y
OG0000408	0	y
OG0000409	0	y
OG0000410	0	y
OG0000411	0	y
OG0000412	0	y
OG0000413	0	y
OG0000414	0	y
OG0000415	0	y
OG0000416	0.007	y
OG0000417	0	y
OG0000418	0	y
OG0000419	0	y
OG0000420	0	y
OG0000421	0	y
OG0000422	0	y
OG0000428	0	y
OG0000429	0	y
OG0000430	0	y
OG0000431	0	y
OG0000432	0	y
OG0000433	0.011	y
OG0000434	0	y
OG0000435	0	y
OG0000436	0	y
OG0000437	0	y
OG0000438	0	y
OG0000439	0	y
OG0000445	0.001	y
OG0000446	0	y
OG0000447	0	y
OG0000448	0	y
OG0000449	0	y
OG0000450	0	y
OG0000451	0	y
OG0000452	0	y
OG0000453	0	y
OG0000454	0	y
OG0000455	0	y
OG0000456	0	y
OG0000457	0	y
OG0000464	0	y
OG0000465	0	y
OG0000466	0	y
OG0000467	0	y
OG0000468	0	y
OG0000469	0	y
OG0000470	0	y
OG0000471	0	y
OG0000472	0	y
OG0000484	0	y
OG0000485	0	y
OG0000486	0	y
OG0000487	0	y
OG0000488	0	y
OG0000489	0	y
OG0000491	0.002	y
OG0000492	0	y
OG0000493	0	y
OG0000494	0	y
OG0000507	0	y
OG0000508	0	y
OG0000509	0	y
OG0000510	0	y
OG0000511	0	y
OG0000512	0	y
OG0000513	0	y
OG0000514	0	y
OG0000515	0	y
OG0000516	0	y
OG0000517	0	y
OG0000523	0	y
OG0000524	0	y
OG0000525	0	y
OG0000526	0	y
OG0000527	0	y
OG0000528	0	y
OG0000529	0	y
OG0000530	0	y
OG0000531	0	y
OG0000532	0	y
OG0000533	0	y
OG0000534	0	y
OG0000545	0	y
OG0000546	0	y
OG0000547	0	y
OG0000548	0	y
OG0000549	0.003	y
OG0000550	0	y
OG0000551	0	y
OG0000552	0	y
OG0000553	0	y
OG0000554	0	y
OG0000555	0	y
OG0000556	0	y
OG0000557	0	y
OG0000558	0	y
OG0000559	0	y
OG0000560	0	y
OG0000561	0	y
OG0000562	0	y
OG0000563	0	y
OG0000570	0.003	y
OG0000571	0	y
OG0000572	0	y
OG0000573	0	y
OG0000574	0	y
OG0000575	0.005	y
OG0000576	0.017	y
OG0000577	0	y
OG0000578	0.01	y
OG0000579	0.014	y
OG0000580	0	y
OG0000581	0	y
OG0000582	0	y
OG0000585	0	y
OG0000586	0	y
OG0000587	0	y
OG0000588	0	y
OG0000589	0	y
OG0000590	0	y
OG0000591	0	y
OG0000592	0	y
OG0000593	0.035	y
OG0000594	0	y
OG0000595	0.002	y
OG0000596	0	y
OG0000597	0	y
OG0000598	0	y
OG0000599	0	y
OG0000600	0	y
OG0000612	0	y
OG0000613	0	y
OG0000614	0.025	y
OG0000615	0	y
OG0000616	0	y
OG0000617	0	y
OG0000618	0	y
OG0000619	0.002	y
OG0000620	0	y
OG0000621	0	y
OG0000622	0.011	y
OG0000623	0	y
OG0000624	0	y
OG0000625	0	y
OG0000626	0	y
OG0000627	0	y
OG0000628	0	y
OG0000629	0	y
OG0000630	0.002	y
OG0000631	0.062	n
OG0000632	0	y
OG0000633	0	y
OG0000634	0	y
OG0000635	0	y
OG0000636	0	y
OG0000637	0	y
OG0000638	0	y
OG0000639	0.001	y
OG0000640	0	y
OG0000650	0	y
OG0000651	0	y
OG0000652	0.023	y
OG0000653	0	y
OG0000654	0	y
OG0000655	0	y
OG0000656	0.014	y
OG0000657	0	y
OG0000658	0	y
OG0000659	0.023	y
OG0000660	0	y
OG0000661	0	y
OG0000662	0	y
OG0000663	0	y
OG0000673	0	y
OG0000674	0	y
OG0000675	0	y
OG0000676	0	y
OG0000677	0	y
OG0000678	0	y
OG0000679	0	y
OG0000680	0	y
OG0000681	0.014	y
OG0000682	0	y
OG0000683	0.028	y
OG0000684	0	y
OG0000685	0.006	y
OG0000686	0	y
OG0000687	0	y
OG0000688	0	y
OG0000689	0.005	y
OG0000690	0	y
OG0000691	0.003	y
OG0000692	0	y
OG0000693	0	y
OG0000694	0	y
OG0000695	0	y
OG0000696	0	y
OG0000697	0	y
OG0000698	0	y
OG0000699	0	y
OG0000700	0	y
OG0000701	0	y
OG0000702	0	y
OG0000703	0	y
OG0000714	0	y
OG0000715	0	y
OG0000716	0	y
OG0000718	0	y
OG0000719	0	y
OG0000720	0	y
OG0000721	0	y
OG0000722	0	y
OG0000723	0	y
OG0000724	0	y
OG0000725	0	y
OG0000726	0	y
OG0000727	0.03	y
OG0000728	0	y
OG0000729	0	y
OG0000730	0	y
OG0000731	0	y
OG0000732	0	y
OG0000733	0	y
OG0000734	0	y
OG0000735	0	y
OG0000736	0	y
OG0000737	0	y
OG0000738	0	y
OG0000739	0	y
OG0000740	0	y
OG0000741	0	y
OG0000742	0.016	y
OG0000743	0	y
OG0000744	0	y
OG0000745	0.008	y
OG0000746	0	y
OG0000747	0	y
OG0000748	0	y
OG0000749	0	y
OG0000750	0.01	y
OG0000751	0	y
OG0000752	0	y
OG0000753	0	y
OG0000763	0	y
OG0000764	0	y
OG0000765	0	y
OG0000766	0	y
OG0000767	0	y
OG0000768	0	y
OG0000769	0	y
OG0000770	0	y
OG0000771	0	y
OG0000772	0.005	y
OG0000773	0	y
OG0000774	0	y
OG0000775	0	y
OG0000776	0.003	y
OG0000777	0	y
OG0000778	0.004	y
OG0000779	0.032	y
OG0000780	0	y
OG0000781	0	y
OG0000782	0	y
OG0000783	0	y
OG0000784	0	y
OG0000785	0	y
OG0000786	0	y
OG0000794	0	y
OG0000795	0.032	y
OG0000796	0	y
OG0000797	0	y
OG0000798	0	y
OG0000799	0	y
OG0000800	0	y
OG0000801	0	y
OG0000802	0	y
OG0000803	0	y
OG0000804	0	y
OG0000805	0	y
OG0000806	0	y
OG0000807	0.002	y
OG0000808	0	y
OG0000809	0	y
OG0000810	0	y
OG0000811	0	y
OG0000812	0	y
OG0000813	0	y
OG0000814	0	y
OG0000815	0	y
OG0000816	0	y
OG0000817	0	y
OG0000818	0	y
OG0000819	0	y
OG0000820	0	y
OG0000821	0	y
OG0000822	0	y
OG0000823	0	y
OG0000824	0	y
OG0000825	0	y
OG0000826	0	y
OG0000827	0.052	n
OG0000828	0	y
OG0000829	0	y
OG0000830	0	y
OG0000831	0	y
OG0000840	0.012	y
OG0000841	0	y
OG0000842	0	y
OG0000843	0.114	n
OG0000844	0	y
OG0000845	0.132	n
OG0000846	0.129	n
OG0000847	0	y
OG0000848	0	y
OG0000849	0	y
OG0000850	0	y
OG0000851	0	y
OG0000852	0.025	y
OG0000853	0	y
OG0000854	0	y
OG0000855	0	y
OG0000856	0	y
OG0000857	0	y
OG0000858	0	y
OG0000859	0	y
OG0000860	0	y
OG0000861	0	y
OG0000862	0	y
OG0000863	0	y
OG0000864	0	y
OG0000865	0	y
OG0000866	0	y
OG0000867	0	y
OG0000868	0	y
OG0000869	0	y
OG0000870	0	y
OG0000871	0	y
OG0000872	0	y
OG0000881	0	y
OG0000882	0	y
OG0000883	0	y
OG0000884	0	y
OG0000885	0	y
OG0000886	0.003	y
OG0000887	0	y
OG0000888	0	y
OG0000889	0	y
OG0000890	0	y
OG0000891	0	y
OG0000892	0	y
OG0000893	0	y
OG0000894	0.068	n
OG0000895	0	y
OG0000896	0.013	y
OG0000897	0	y
OG0000898	0	y
OG0000899	0	y
OG0000900	0	y
OG0000901	0	y
OG0000902	0.003	y
OG0000903	0	y
OG0000904	0.039	y
OG0000905	0	y
OG0000906	0	y
OG0000907	0	y
OG0000908	0	y
OG0000909	0.002	y
OG0000910	0.006	y
OG0000911	0.001	y
OG0000912	0	y
OG0000913	0	y
OG0000914	0	y
OG0000915	0	y
OG0000916	0.187	n
OG0000917	0.001	y
OG0000918	0	y
OG0000919	0	y
OG0000920	0.002	y
OG0000921	0	y
OG0000922	0	y
OG0000923	0	y
OG0000924	0.007	y
OG0000925	0.001	y
OG0000926	0	y
OG0000927	0	y
OG0000928	0	y
OG0000929	0	y
OG0000930	0.007	y
OG0000931	0	y
OG0000932	0	y
OG0000933	0	y
OG0000934	0	y
OG0000944	0	y
OG0000945	0.005	y
OG0000946	0	y
OG0000947	0	y
OG0000948	0	y
OG0000949	0	y
OG0000950	0	y
OG0000951	0	y
OG0000952	0	y
OG0000953	0	y
OG0000954	0.013	y
OG0000955	0.007	y
OG0000956	0	y
OG0000957	0	y
OG0000958	0	y
OG0000959	0	y
OG0000960	0	y
OG0000961	0	y
OG0000962	0	y
OG0000963	0	y
OG0000964	0	y
OG0000965	0	y
OG0000966	0	y
OG0000967	0.002	y
OG0000968	0	y
OG0000969	0	y
OG0000970	0	y
OG0000971	0	y
OG0000972	0	y
OG0000973	0	y
OG0000974	0.06	n
OG0000975	0.001	y
OG0000976	0	y
OG0000977	0	y
OG0000978	0	y
OG0000979	0	y
OG0000980	0	y
OG0000981	0	y
OG0000982	0	y
OG0000983	0	y
OG0000984	0	y
OG0000985	0.003	y
OG0000986	0	y
OG0000987	0	y
OG0000988	0	y
OG0000989	0	y
OG0000990	0	y
OG0000999	0	y
OG0001000	0	y
OG0001001	0	y
OG0001002	0	y
OG0001003	0	y
OG0001004	0	y
OG0001005	0	y
OG0001006	0	y
OG0001007	0	y
OG0001008	0	y
OG0001009	0	y
OG0001010	0	y
OG0001012	0.003	y
OG0001013	0	y
OG0001014	0	y
OG0001015	0.004	y
OG0001016	0.002	y
OG0001017	0	y
OG0001018	0	y
OG0001019	0	y
OG0001020	0.002	y
OG0001021	0	y
OG0001022	0	y
OG0001023	0.003	y
OG0001024	0	y
OG0001025	0	y
OG0001026	0	y
OG0001027	0	y
OG0001028	0	y
OG0001029	0	y
OG0001030	0	y
OG0001031	0	y
OG0001032	0	y
OG0001033	0	y
OG0001034	0	y
OG0001035	0	y
OG0001036	0	y
OG0001037	0	y
OG0001038	0	y
OG0001039	0	y
OG0001040	0	y
OG0001041	0	y
OG0001042	0	y
OG0001043	0	y
OG0001044	0	y
OG0001045	0	y
OG0001058	0.189	n
OG0001059	0	y
OG0001060	0	y
OG0001061	0	y
OG0001062	0	y
OG0001063	0.002	y
OG0001064	0	y
OG0001065	0	y
OG0001066	0	y
OG0001067	0	y
OG0001068	0	y
OG0001069	0	y
OG0001070	0	y
OG0001071	0.004	y
OG0001072	0.01	y
OG0001073	0	y
OG0001074	0	y
OG0001075	0	y
OG0001076	0	y
OG0001077	0	y
OG0001078	0	y
OG0001079	0.064	n
OG0001080	0	y
OG0001081	0	y
OG0001082	0.002	y
OG0001083	0	y
OG0001084	0	y
OG0001085	0	y
OG0001086	0.01	y
OG0001087	0	y
OG0001088	0	y
OG0001089	0	y
OG0001090	0	y
OG0001091	0	y
OG0001092	0	y
OG0001093	0	y
OG0001094	0	y
OG0001095	0	y
OG0001096	0	y
OG0001097	0.001	y
OG0001098	0	y
OG0001099	0	y
OG0001100	0.171	n
OG0001101	0	y
OG0001102	0	y
OG0001103	0	y
OG0001104	0	y
OG0001122	0	y
OG0001123	0	y
OG0001124	0	y
OG0001125	0.005	y
OG0001126	0	y
OG0001127	0	y
OG0001128	0	y
OG0001129	0	y
OG0001130	0	y
OG0001131	0.002	y
OG0001132	0.003	y
OG0001133	0	y
OG0001134	0	y
OG0001135	0	y
OG0001136	0	y
OG0001137	0	y
OG0001138	0.003	y
OG0001139	0.003	y
OG0001140	0	y
OG0001141	0.406	n
OG0001142	0	y
OG0001143	0.022	y
OG0001144	0	y
OG0001145	0.616	n
OG0001146	0	y
OG0001147	0	y
OG0001148	0	y
OG0001149	0	y
OG0001150	0	y
OG0001151	0	y
OG0001152	0.002	y
OG0001153	0	y
OG0001154	0	y
OG0001155	0	y
OG0001156	0	y
OG0001157	0	y
OG0001158	0	y
OG0001159	0	y
OG0001160	0	y
OG0001161	0	y
OG0001162	0	y
OG0001163	0	y
OG0001164	0	y
OG0001165	0	y
OG0001166	0	y
OG0001167	0	y
OG0001168	0.012	y
OG0001169	0	y
OG0001170	0	y
OG0001171	0	y
OG0001172	0.065	n
OG0001173	0.001	y
OG0001174	0.003	y
OG0001175	0	y
OG0001176	0	y
OG0001177	0	y
OG0001178	0	y
OG0001179	0	y
OG0001180	0	y
OG0001181	0.015	y
OG0001182	0	y
OG0001183	0	y
OG0001184	0	y
OG0001185	0.003	y
OG0001186	0.003	y
OG0001187	0	y
OG0001188	0	y
OG0001189	0	y
OG0001190	0	y
OG0001191	0	y
OG0001192	0	y
OG0001193	0.028	y
OG0001194	0	y
OG0001205	0	y
OG0001206	0	y
OG0001207	0	y
OG0001208	0	y
OG0001209	0.012	y
OG0001210	0	y
OG0001211	0.003	y
OG0001212	0	y
OG0001213	0.022	y
OG0001214	0	y
OG0001215	0	y
OG0001216	0	y
OG0001217	0.01	y
OG0001218	0	y
OG0001219	0	y
OG0001220	0	y
OG0001221	0	y
OG0001222	0	y
OG0001223	0.002	y
OG0001224	0	y
OG0001225	0.006	y
OG0001226	0	y
OG0001227	0	y
OG0001228	0	y
OG0001229	0	y
OG0001230	0	y
OG0001231	0	y
OG0001232	0	y
OG0001233	0.016	y
OG0001234	0	y
OG0001235	0	y
OG0001236	0.008	y
OG0001237	0	y
OG0001238	0.207	n
OG0001239	0	y
OG0001240	0.005	y
OG0001241	0	y
OG0001242	0.054	n
OG0001243	0	y
OG0001244	0	y
OG0001245	0	y
OG0001246	0.007	y
OG0001247	0	y
OG0001248	0	y
OG0001249	0	y
OG0001250	0	y
OG0001251	0.001	y
OG0001252	0	y
OG0001253	0	y
OG0001254	0.082	n
OG0001255	0	y
OG0001256	0.02	y
OG0001257	0	y
OG0001258	0.004	y
OG0001259	0.174	n
OG0001260	0.004	y
OG0001261	0	y
OG0001262	0.001	y
OG0001263	0	y
OG0001264	0	y
OG0001265	0.007	y
OG0001266	0.007	y
OG0001267	0	y
OG0001268	0	y
OG0001269	0	y
OG0001270	0	y
OG0001271	0	y
OG0001272	0	y
OG0001273	0	y
OG0001274	0	y
OG0001275	0	y
OG0001276	0	y
OG0001277	0	y
OG0001278	0	y
OG0001279	0.008	y
OG0001280	0	y
OG0001281	0	y
OG0001295	0.005	y
OG0001296	0	y
OG0001297	0.02	y
OG0001298	0	y
OG0001299	0.046	y
OG0001300	0.004	y
OG0001301	0.17	n
OG0001302	0	y
OG0001303	0.006	y
OG0001304	0.467	n
OG0001305	0.072	n
OG0001306	0	y
OG0001307	0.004	y
OG0001308	0	y
OG0001309	0	y
OG0001310	0	y
OG0001311	0	y
OG0001312	0.007	y
OG0001313	0	y
OG0001314	0	y
OG0001315	0	y
OG0001316	0	y
OG0001317	0	y
OG0001318	0.054	n
OG0001319	0	y
OG0001320	0	y
OG0001321	0	y
OG0001322	0	y
OG0001323	0.002	y
OG0001324	0	y
OG0001325	0.003	y
OG0001326	0.002	y
OG0001327	0	y
OG0001328	0	y
OG0001329	0	y
OG0001330	0	y
OG0001331	0	y
OG0001332	0	y
OG0001333	0.014	y
OG0001334	0.041	y
OG0001335	0	y
OG0001336	0	y
OG0001337	0	y
OG0001338	0	y
OG0001339	0	y
OG0001340	0	y
OG0001341	0	y
OG0001342	0	y
OG0001343	0.793	n
OG0001344	0	y
OG0001345	0	y
OG0001346	0.009	y
OG0001347	0	y
OG0001348	0.007	y
OG0001349	0.005	y
OG0001350	0.007	y
OG0001351	0.01	y
OG0001352	0	y
OG0001353	0.02	y
OG0001354	0	y
OG0001355	0.003	y
OG0001356	0	y
OG0001357	0.002	y
OG0001358	0.03	y
OG0001359	0	y
OG0001360	0.002	y
OG0001361	0.032	y
OG0001362	0.007	y
OG0001363	0	y
OG0001364	0	y
OG0001365	0	y
OG0001366	0	y
OG0001367	0	y
OG0001368	0	y
OG0001369	0	y
OG0001370	0.304	n
OG0001371	0	y
OG0001372	0	y
OG0001373	0	y
OG0001374	0	y
OG0001375	0.01	y
OG0001376	0	y
OG0001377	0	y
OG0001398	0	y
OG0001399	0.011	y
OG0001400	0	y
OG0001401	0.003	y
OG0001402	0	y
OG0001403	0.005	y
OG0001404	0.009	y
OG0001405	0	y
OG0001406	0	y
OG0001407	0	y
OG0001408	0.102	n
OG0001409	0	y
OG0001410	0.008	y
OG0001411	0.022	y
OG0001412	0.01	y
OG0001413	0	y
OG0001414	0	y
OG0001415	0.01	y
OG0001416	0	y
OG0001417	0.002	y
OG0001418	0.018	y
OG0001419	0	y
OG0001420	0.002	y
OG0001421	0	y
OG0001422	0.005	y
OG0001423	0	y
OG0001424	0	y
OG0001425	0	y
OG0001426	0	y
OG0001427	0	y
OG0001428	0	y
OG0001429	0	y
OG0001430	0	y
OG0001431	0.002	y
OG0001432	0.007	y
OG0001433	0.01	y
OG0001434	0.002	y
OG0001435	0	y
OG0001436	0	y
OG0001437	0	y
OG0001438	0.001	y
OG0001439	0.003	y
OG0001440	0	y
OG0001441	0	y
OG0001442	0	y
OG0001443	0	y
OG0001444	0	y
OG0001445	0	y
OG0001446	0.064	n
OG0001447	0	y
OG0001448	0	y
OG0001449	0	y
OG0001450	0.034	y
OG0001451	0	y
OG0001452	0.007	y
OG0001453	0	y
OG0001454	0	y
OG0001455	0	y
OG0001456	0	y
OG0001457	0.001	y
OG0001458	0.032	y
OG0001459	0	y
OG0001460	0.001	y
OG0001461	0.003	y
OG0001462	0	y
OG0001463	0.01	y
OG0001464	0.005	y
OG0001465	0	y
OG0001466	0	y
OG0001467	0	y
OG0001468	0	y
OG0001469	0.042	y
OG0001470	0.007	y
OG0001471	0	y
OG0001472	0	y
OG0001473	0	y
OG0001474	0	y
OG0001475	0	y
OG0001476	0	y
OG0001477	0	y
OG0001478	0	y
OG0001498	0.025	y
OG0001499	0	y
OG0001500	0	y
OG0001501	0.011	y
OG0001502	0	y
OG0001503	0.007	y
OG0001504	0	y
OG0001505	0	y
OG0001506	0.007	y
OG0001507	0.011	y
OG0001508	0	y
OG0001509	0	y
OG0001510	0	y
OG0001511	0.003	y
OG0001512	0	y
OG0001513	0.001	y
OG0001514	0	y
OG0001515	0.001	y
OG0001516	0.007	y
OG0001517	0	y
OG0001518	0	y
OG0001519	0.148	n
OG0001520	0.003	y
OG0001521	0.014	y
OG0001522	0.147	n
OG0001523	0.049	y
OG0001524	0	y
OG0001525	0.001	y
OG0001526	0	y
OG0001528	0.138	n
OG0001529	0.002	y
OG0001530	0	y
OG0001531	0	y
OG0001532	0.001	y
OG0001533	0	y
OG0001534	0.001	y
OG0001535	0	y
OG0001536	0.271	n
OG0001537	0	y
OG0001538	0	y
OG0001539	0	y
OG0001540	0.058	n
OG0001541	0	y
OG0001542	0.014	y
OG0001543	0.032	y
OG0001544	0	y
OG0001545	0	y
OG0001546	0.003	y
OG0001547	0.01	y
OG0001548	0	y
OG0001549	0	y
OG0001550	0	y
OG0001551	0.049	y
OG0001552	0.015	y
OG0001553	0	y
OG0001554	0.021	y
OG0001555	0	y
OG0001556	0.021	y
OG0001557	0.001	y
OG0001558	0	y
OG0001559	0	y
OG0001560	0	y
OG0001561	0	y
OG0001562	0.015	y
OG0001563	0.004	y
OG0001564	0.006	y
OG0001565	0.015	y
OG0001566	0	y
OG0001567	0.014	y
OG0001568	0	y
OG0001569	0.001	y
OG0001570	0	y
OG0001571	0	y
OG0001572	0	y
OG0001573	0	y
OG0001574	0.003	y
OG0001575	0	y
OG0001576	0	y
OG0001577	0	y
OG0001578	0	y
OG0001579	0	y
OG0001580	0	y
OG0001581	0	y
OG0001582	0	y
OG0001601	0	y
OG0001602	0	y
OG0001603	0	y
OG0001604	0.054	n
OG0001605	0.022	y
OG0001606	0	y
OG0001607	0.337	n
OG0001608	0.004	y
OG0001609	0	y
OG0001610	0	y
OG0001611	0	y
OG0001612	0	y
OG0001613	0	y
OG0001614	0	y
OG0001615	0	y
OG0001616	0	y
OG0001617	0	y
OG0001618	0	y
OG0001619	0	y
OG0001620	0.002	y
OG0001621	0	y
OG0001622	0	y
OG0001623	0.008	y
OG0001624	0.008	y
OG0001625	0	y
OG0001626	0.015	y
OG0001627	0	y
OG0001628	0.02	y
OG0001629	0	y
OG0001630	0	y
OG0001631	0	y
OG0001632	0	y
OG0001633	0	y
OG0001634	0.003	y
OG0001635	0	y
OG0001636	0.024	y
OG0001637	0.01	y
OG0001638	0.001	y
OG0001639	0	y
OG0001640	0	y
OG0001641	0	y
OG0001642	0	y
OG0001643	0	y
OG0001644	0.002	y
OG0001645	0	y
OG0001646	0	y
OG0001647	0.057	n
OG0001648	0	y
OG0001649	0.002	y
OG0001650	0	y
OG0001651	0.002	y
OG0001652	0.01	y
OG0001653	0.003	y
OG0001654	0	y
OG0001655	0	y
OG0001656	0	y
OG0001657	0.06	n
OG0001658	0.018	y
OG0001659	0	y
OG0001660	0	y
OG0001661	0	y
OG0001662	0	y
OG0001663	0	y
OG0001664	0	y
OG0001665	0	y
OG0001666	0.011	y
OG0001667	0	y
OG0001668	0.003	y
OG0001669	0.013	y
OG0001670	0.006	y
OG0001671	0	y
OG0001672	0	y
OG0001673	0	y
OG0001674	0.081	n
OG0001675	0.004	y
OG0001676	0.005	y
OG0001677	0	y
OG0001678	0.005	y
OG0001679	0	y
OG0001680	0	y
OG0001681	0	y
OG0001682	0.032	y
OG0001683	0.001	y
OG0001684	0.002	y
OG0001685	0	y
OG0001686	0.004	y
OG0001687	0	y
OG0001688	0	y
OG0001689	0.003	y
OG0001690	0.007	y
OG0001691	0	y
OG0001692	0	y
OG0001693	0.116	n
OG0001694	0.008	y
OG0001695	0	y
OG0001696	0.283	n
OG0001697	0	y
OG0001698	0.08	n
OG0001699	0	y
OG0001700	0.003	y
OG0001701	0	y
OG0001702	0	y
OG0001703	0	y
OG0001704	0	y
OG0001705	0.002	y
OG0001706	0	y
OG0001707	0	y
OG0001708	0.007	y
OG0001709	0.032	y
OG0001710	0.007	y
OG0001711	0.03	y
OG0001712	0	y
OG0001713	0.124	n
OG0001714	0	y
OG0001715	0.003	y
OG0001716	0	y
OG0001717	0.027	y
OG0001718	0	y
OG0001719	0.007	y
OG0001720	0	y
OG0001740	0.01	y
OG0001741	0.042	y
OG0001742	0	y
OG0001743	0	y
OG0001744	0	y
OG0001745	0	y
OG0001746	0	y
OG0001747	0.001	y
OG0001748	0.009	y
OG0001749	0	y
OG0001750	0	y
OG0001751	0	y
OG0001752	0	y
OG0001753	0.023	y
OG0001754	0.135	n
OG0001755	0.021	y
OG0001756	0	y
OG0001757	0	y
OG0001758	0	y
OG0001759	0	y
OG0001760	0.062	n
OG0001761	0.007	y
OG0001762	0	y
OG0001763	0.007	y
OG0001764	0	y
OG0001765	0.003	y
OG0001766	0.049	y
OG0001767	0	y
OG0001768	0.038	y
OG0001769	0.027	y
OG0001770	0	y
OG0001771	0.01	y
OG0001772	0.001	y
OG0001773	0	y
OG0001774	0	y
OG0001775	0.004	y
OG0001776	0	y
OG0001777	0	y
OG0001778	0	y
OG0001779	0	y
OG0001780	0	y
OG0001781	0	y
OG0001782	0.037	y
OG0001783	0.03	y
OG0001784	0	y
OG0001785	0	y
OG0001786	0.007	y
OG0001787	0.005	y
OG0001788	0.041	y
OG0001789	0	y
OG0001790	0	y
OG0001791	0	y
OG0001792	0	y
OG0001793	0	y
OG0001794	0.344	n
OG0001795	0	y
OG0001796	0	y
