#FamilyID	pvalue	Significant at 0.05
OG0000225	0.095	n
OG0000228	0	y
OG0000229	0	y
OG0000232	0	y
OG0000236	0	y
OG0000237	0	y
OG0000238	0	y
OG0000239	0.005	y
OG0000240	0	y
OG0000244	0	y
OG0000249	0.063	n
OG0000250	0.092	n
OG0000251	0	y
OG0000252	0	y
OG0000253	0	y
OG0000254	0	y
OG0000255	0	y
OG0000261	0	y
OG0000262	0	y
OG0000263	0	y
OG0000266	0	y
OG0000267	0	y
OG0000268	0	y
OG0000269	0	y
OG0000270	0	y
OG0000271	0	y
OG0000275	0	y
OG0000276	0.001	y
OG0000277	0	y
OG0000278	0	y
OG0000279	0	y
OG0000280	0	y
OG0000281	0	y
OG0000285	0.125	n
OG0000286	0	y
OG0000291	0	y
OG0000292	0	y
OG0000293	0	y
OG0000294	0	y
OG0000295	0	y
OG0000297	0.008	y
OG0000298	0.001	y
OG0000299	0	y
OG0000300	0.028	y
OG0000301	0	y
OG0000302	0	y
OG0000303	0	y
OG0000304	0	y
OG0000305	0	y
OG0000310	0	y
OG0000311	0	y
OG0000312	0	y
OG0000318	0	y
OG0000319	0	y
OG0000320	0	y
OG0000321	0	y
OG0000323	0.007	y
OG0000324	0	y
OG0000325	0	y
OG0000326	0	y
OG0000328	0	y
OG0000329	0	y
OG0000330	0	y
OG0000331	0.003	y
OG0000332	0.021	y
OG0000333	0.011	y
OG0000334	0	y
OG0000335	0	y
OG0000336	0	y
OG0000337	0	y
OG0000342	0	y
OG0000343	0	y
OG0000344	0	y
OG0000348	0.001	y
OG0000349	0	y
OG0000356	0	y
OG0000357	0	y
OG0000358	0.021	y
OG0000359	0	y
OG0000360	0	y
OG0000361	0	y
OG0000362	0.006	y
OG0000363	0	y
OG0000364	0	y
OG0000369	0.009	y
OG0000370	0	y
OG0000371	0	y
OG0000372	0	y
OG0000376	0.108	n
OG0000377	0.001	y
OG0000378	0	y
OG0000379	0.039	y
OG0000380	0	y
OG0000381	0	y
OG0000382	0.016	y
OG0000383	0	y
OG0000384	0.001	y
OG0000385	0	y
OG0000393	0	y
OG0000395	0	y
OG0000396	0.034	y
OG0000397	0	y
OG0000398	0	y
OG0000399	0.019	y
OG0000400	0.051	n
OG0000401	0	y
OG0000402	0	y
OG0000403	0.003	y
OG0000406	0	y
OG0000407	0.008	y
OG0000408	0	y
OG0000409	0	y
OG0000410	0.008	y
OG0000411	0.01	y
OG0000412	0	y
OG0000413	0.01	y
OG0000414	0	y
OG0000415	0.001	y
OG0000416	0.354	n
OG0000417	0	y
OG0000418	0	y
OG0000419	0	y
OG0000420	0	y
OG0000421	0.083	n
OG0000422	0	y
OG0000428	0.012	y
OG0000429	0	y
OG0000430	0.028	y
OG0000431	0.018	y
OG0000432	0	y
OG0000433	0.351	n
OG0000434	0	y
OG0000435	0	y
OG0000436	0	y
OG0000437	0	y
OG0000438	0	y
OG0000439	0	y
OG0000445	0.365	n
OG0000446	0.003	y
OG0000447	0.047	y
OG0000448	0	y
OG0000449	0	y
OG0000450	0.008	y
OG0000451	0	y
OG0000452	0.001	y
OG0000453	0	y
OG0000454	0.011	y
OG0000455	0.02	y
OG0000456	0.009	y
OG0000457	0.011	y
OG0000464	0.003	y
OG0000465	0.001	y
OG0000466	0.037	y
OG0000467	0.007	y
OG0000468	0	y
OG0000469	0	y
OG0000470	0	y
OG0000471	0	y
OG0000472	0	y
OG0000484	0	y
OG0000485	0.04	y
OG0000486	0	y
OG0000487	0.027	y
OG0000488	0.013	y
OG0000489	0.003	y
OG0000491	0.476	n
OG0000492	0.088	n
OG0000493	0.005	y
OG0000494	0.003	y
OG0000507	0.028	y
OG0000508	0	y
OG0000509	0.023	y
OG0000510	0.078	n
OG0000511	0.011	y
OG0000512	0.006	y
OG0000513	0.001	y
OG0000514	0	y
OG0000515	0	y
OG0000516	0	y
OG0000517	0	y
OG0000523	0.185	n
OG0000524	0	y
OG0000525	0.002	y
OG0000526	0	y
OG0000527	0.003	y
OG0000528	0.001	y
OG0000529	0	y
OG0000530	0.006	y
OG0000531	0.005	y
OG0000532	0.003	y
OG0000533	0.001	y
OG0000534	0.003	y
OG0000545	0	y
OG0000546	0.035	y
OG0000547	0.007	y
OG0000548	0.012	y
OG0000549	0.158	n
OG0000550	0.019	y
OG0000551	0.003	y
OG0000552	0	y
OG0000553	0.098	n
OG0000554	0.003	y
OG0000555	0.02	y
OG0000556	0	y
OG0000557	0	y
OG0000558	0	y
OG0000559	0	y
OG0000560	0	y
OG0000561	0.001	y
OG0000562	0	y
OG0000563	0.002	y
OG0000570	0.152	n
OG0000571	0	y
OG0000572	0.007	y
OG0000573	0.01	y
OG0000574	0.219	n
OG0000575	0.067	n
OG0000576	0.407	n
OG0000577	0	y
OG0000578	0.076	n
OG0000579	0.577	n
OG0000580	0.047	y
OG0000581	0.002	y
OG0000582	0	y
OG0000585	0.002	y
OG0000586	0.001	y
OG0000587	0.001	y
OG0000588	0	y
OG0000589	0.009	y
OG0000590	0.148	n
OG0000591	0.002	y
OG0000592	0.148	n
OG0000593	0.675	n
OG0000594	0	y
OG0000595	0.152	n
OG0000596	0	y
OG0000597	0.019	y
OG0000598	0.026	y
OG0000599	0.021	y
OG0000600	0	y
OG0000612	0.05	n
OG0000613	0.007	y
OG0000614	0.565	n
OG0000615	0.044	y
OG0000616	0	y
OG0000617	0.109	n
OG0000618	0	y
OG0000619	0.077	n
OG0000620	0.014	y
OG0000621	0.069	n
OG0000622	0.611	n
OG0000623	0.027	y
OG0000624	0.005	y
OG0000625	0	y
OG0000626	0	y
OG0000627	0	y
OG0000628	0	y
OG0000629	0	y
OG0000630	0.185	n
OG0000631	0.336	n
OG0000632	0.005	y
OG0000633	0.048	y
OG0000634	0	y
OG0000635	0	y
OG0000636	0	y
OG0000637	0.003	y
OG0000638	0.009	y
OG0000639	0.011	y
OG0000640	0	y
OG0000650	0	y
OG0000651	0.078	n
OG0000652	0.529	n
OG0000653	0.095	n
OG0000654	0	y
OG0000655	0.019	y
OG0000656	0.577	n
OG0000657	0.242	n
OG0000658	0.046	y
OG0000659	0.201	n
OG0000660	0.001	y
OG0000661	0.001	y
OG0000662	0	y
OG0000663	0	y
OG0000673	0.199	n
OG0000674	0	y
OG0000675	0.007	y
OG0000676	0	y
OG0000677	0	y
OG0000678	0.001	y
OG0000679	0.006	y
OG0000680	0.037	y
OG0000681	0.443	n
OG0000682	0	y
OG0000683	0.643	n
OG0000684	0.126	n
OG0000685	0.333	n
OG0000686	0.089	n
OG0000687	0.332	n
OG0000688	0	y
OG0000689	0.131	n
OG0000690	0.204	n
OG0000691	0.183	n
OG0000692	0	y
OG0000693	0.008	y
OG0000694	0	y
OG0000695	0.002	y
OG0000696	0	y
OG0000697	0	y
OG0000698	0	y
OG0000699	0	y
OG0000700	0.012	y
OG0000701	0.248	n
OG0000702	0	y
OG0000703	0	y
OG0000714	0	y
OG0000715	0	y
OG0000716	0.003	y
OG0000718	0.095	n
OG0000719	0.001	y
OG0000720	0.003	y
OG0000721	0.019	y
OG0000722	0.001	y
OG0000723	0	y
OG0000724	0.159	n
OG0000725	0.002	y
OG0000726	0	y
OG0000727	0.527	n
OG0000728	0	y
OG0000729	0	y
OG0000730	0.004	y
OG0000731	0.039	y
OG0000732	0.029	y
OG0000733	0.035	y
OG0000734	0	y
OG0000735	0	y
OG0000736	0.003	y
OG0000737	0.004	y
OG0000738	0.139	n
OG0000739	0.055	n
OG0000740	0.019	y
OG0000741	0.001	y
OG0000742	0.235	n
OG0000743	0.04	y
OG0000744	0.089	n
OG0000745	0.217	n
OG0000746	0	y
OG0000747	0	y
OG0000748	0	y
OG0000749	0.051	n
OG0000750	0.281	n
OG0000751	0.002	y
OG0000752	0	y
OG0000753	0.199	n
OG0000763	0	y
OG0000764	0.116	n
OG0000765	0	y
OG0000766	0.269	n
OG0000767	0.17	n
OG0000768	0.061	n
OG0000769	0.027	y
OG0000770	0	y
OG0000771	0.007	y
OG0000772	0.258	n
OG0000773	0.028	y
OG0000774	0	y
OG0000775	0.034	y
OG0000776	0.454	n
OG0000777	0.004	y
OG0000778	0.483	n
OG0000779	0.542	n
OG0000780	0.102	n
OG0000781	0	y
OG0000782	0.012	y
OG0000783	0.001	y
OG0000784	0	y
OG0000785	0.046	y
OG0000786	0.155	n
OG0000794	0.001	y
OG0000795	0.837	n
OG0000796	0	y
OG0000797	0.016	y
OG0000798	0	y
OG0000799	0.014	y
OG0000800	0.012	y
OG0000801	0.024	y
OG0000802	0.096	n
OG0000803	0.177	n
OG0000804	0.033	y
OG0000805	0	y
OG0000806	0	y
OG0000807	0.153	n
OG0000808	0	y
OG0000809	0.042	y
OG0000810	0.062	n
OG0000811	0	y
OG0000812	0.019	y
OG0000813	0.005	y
OG0000814	0.048	y
OG0000815	0	y
OG0000816	0	y
OG0000817	0.001	y
OG0000818	0.104	n
OG0000819	0.051	n
OG0000820	0.087	n
OG0000821	0.155	n
OG0000822	0.052	n
OG0000823	0	y
OG0000824	0.031	y
OG0000825	0.076	n
OG0000826	0	y
OG0000827	0.701	n
OG0000828	0.19	n
OG0000829	0	y
OG0000830	0	y
OG0000831	0	y
OG0000840	0.361	n
OG0000841	0.193	n
OG0000842	0.003	y
OG0000843	0.793	n
OG0000844	0.01	y
OG0000845	0.563	n
OG0000846	0.844	n
OG0000847	0.134	n
OG0000848	0.134	n
OG0000849	0.001	y
OG0000850	0.037	y
OG0000851	0	y
OG0000852	0.34	n
OG0000853	0	y
OG0000854	0.041	y
OG0000855	0.001	y
OG0000856	0.001	y
OG0000857	0	y
OG0000858	0.019	y
OG0000859	0.011	y
OG0000860	0.049	y
OG0000861	0	y
OG0000862	0.001	y
OG0000863	0.126	n
OG0000864	0.026	y
OG0000865	0.055	n
OG0000866	0.166	n
OG0000867	0.022	y
OG0000868	0.044	y
OG0000869	0.007	y
OG0000870	0.004	y
OG0000871	0.045	y
OG0000872	0.001	y
OG0000881	0	y
OG0000882	0.023	y
OG0000883	0.027	y
OG0000884	0.052	n
OG0000885	0	y
OG0000886	0.052	n
OG0000887	0.137	n
OG0000888	0.094	n
OG0000889	0.027	y
OG0000890	0.049	y
OG0000891	0.001	y
OG0000892	0.011	y
OG0000893	0	y
OG0000894	0.482	n
OG0000895	0.007	y
OG0000896	0.346	n
OG0000897	0.023	y
OG0000898	0.146	n
OG0000899	0.033	y
OG0000900	0.045	y
OG0000901	0.087	n
OG0000902	0.151	n
OG0000903	0.005	y
OG0000904	0.803	n
OG0000905	0.077	n
OG0000906	0.026	y
OG0000907	0.012	y
OG0000908	0	y
OG0000909	0.262	n
OG0000910	0.364	n
OG0000911	0.051	n
OG0000912	0.022	y
OG0000913	0.001	y
OG0000914	0.01	y
OG0000915	0.019	y
OG0000916	0.781	n
OG0000917	0.407	n
OG0000918	0	y
OG0000919	0.027	y
OG0000920	0.257	n
OG0000921	0	y
OG0000922	0.047	y
OG0000923	0.084	n
OG0000924	0.332	n
OG0000925	0.333	n
OG0000926	0.155	n
OG0000927	0	y
OG0000928	0.09	n
OG0000929	0	y
OG0000930	0.156	n
OG0000931	0.017	y
OG0000932	0	y
OG0000933	0.049	y
OG0000934	0.002	y
OG0000944	0.085	n
OG0000945	0.35	n
OG0000946	0.006	y
OG0000947	0.036	y
OG0000948	0.077	n
OG0000949	0.066	n
OG0000950	0.016	y
OG0000951	0.001	y
OG0000952	0.001	y
OG0000953	0	y
OG0000954	0.29	n
OG0000955	0.308	n
OG0000956	0.055	n
OG0000957	0	y
OG0000958	0.003	y
OG0000959	0.149	n
OG0000960	0.062	n
OG0000961	0	y
OG0000962	0.037	y
OG0000963	0.002	y
OG0000964	0.043	y
OG0000965	0.129	n
OG0000966	0	y
OG0000967	0.281	n
OG0000968	0.001	y
OG0000969	0.144	n
OG0000970	0.063	n
OG0000971	0.019	y
OG0000972	0.009	y
OG0000973	0.186	n
OG0000974	0.626	n
OG0000975	0.053	n
OG0000976	0.007	y
OG0000977	0.023	y
OG0000978	0	y
OG0000979	0.011	y
OG0000980	0.048	y
OG0000981	0.019	y
OG0000982	0	y
OG0000983	0.051	n
OG0000984	0.008	y
OG0000985	0.565	n
OG0000986	0	y
OG0000987	0	y
OG0000988	0.203	n
OG0000989	0.001	y
OG0000990	0	y
OG0000999	0.049	y
OG0001000	0	y
OG0001001	0.001	y
OG0001002	0	y
OG0001003	0.03	y
OG0001004	0.04	y
OG0001005	0.001	y
OG0001006	0.097	n
OG0001007	0	y
OG0001008	0.104	n
OG0001009	0.061	n
OG0001010	0.024	y
OG0001012	0.263	n
OG0001013	0.108	n
OG0001014	0.052	n
OG0001015	0.306	n
OG0001016	0.186	n
OG0001017	0.027	y
OG0001018	0.033	y
OG0001019	0.022	y
OG0001020	0.246	n
OG0001021	0.136	n
OG0001022	0.048	y
OG0001023	0.355	n
OG0001024	0.103	n
OG0001025	0.019	y
OG0001026	0.009	y
OG0001027	0.085	n
OG0001028	0.002	y
OG0001029	0.033	y
OG0001030	0.019	y
OG0001031	0.001	y
OG0001032	0.063	n
OG0001033	0.042	y
OG0001034	0.022	y
OG0001035	0.002	y
OG0001036	0.002	y
OG0001037	0.067	n
OG0001038	0	y
OG0001039	0.076	n
OG0001040	0.051	n
OG0001041	0	y
OG0001042	0	y
OG0001043	0.084	n
OG0001044	0	y
OG0001045	0.002	y
OG0001058	0.904	n
OG0001059	0.001	y
OG0001060	0.121	n
OG0001061	0.053	n
OG0001062	0	y
OG0001063	0.217	n
OG0001064	0.002	y
OG0001065	0.029	y
OG0001066	0.344	n
OG0001067	0.214	n
OG0001068	0.071	n
OG0001069	0	y
OG0001070	0.026	y
OG0001071	0.352	n
OG0001072	0.47	n
OG0001073	0.023	y
OG0001074	0.029	y
OG0001075	0.011	y
OG0001076	0	y
OG0001077	0.014	y
OG0001078	0.024	y
OG0001079	0.598	n
OG0001080	0.002	y
OG0001081	0.087	n
OG0001082	0.125	n
OG0001083	0.174	n
OG0001084	0.133	n
OG0001085	0.004	y
OG0001086	0.464	n
OG0001087	0	y
OG0001088	0.025	y
OG0001089	0.002	y
OG0001090	0.002	y
OG0001091	0.004	y
OG0001092	0.007	y
OG0001093	0.014	y
OG0001094	0.096	n
OG0001095	0.001	y
OG0001096	0.041	y
OG0001097	0.19	n
OG0001098	0.199	n
OG0001099	0.114	n
OG0001100	0.87	n
OG0001101	0	y
OG0001102	0.001	y
OG0001103	0.002	y
OG0001104	0.03	y
OG0001122	0.019	y
OG0001123	0.002	y
OG0001124	0.085	n
OG0001125	0.346	n
OG0001126	0.019	y
OG0001127	0	y
OG0001128	0.002	y
OG0001129	0.019	y
OG0001130	0.092	n
OG0001131	0.219	n
OG0001132	0.164	n
OG0001133	0	y
OG0001134	0.249	n
OG0001135	0.076	n
OG0001136	0.024	y
OG0001137	0	y
OG0001138	0.325	n
OG0001139	0.215	n
OG0001140	0.164	n
OG0001141	0.982	n
OG0001142	0.011	y
OG0001143	0.559	n
OG0001144	0.077	n
OG0001145	0.983	n
OG0001146	0	y
OG0001147	0.062	n
OG0001148	0.017	y
OG0001149	0.012	y
OG0001150	0.066	n
OG0001151	0	y
OG0001152	0.111	n
OG0001153	0.03	y
OG0001154	0.078	n
OG0001155	0.002	y
OG0001156	0.004	y
OG0001157	0.136	n
OG0001158	0.117	n
OG0001159	0.055	n
OG0001160	0.012	y
OG0001161	0.078	n
OG0001162	0.241	n
OG0001163	0.026	y
OG0001164	0.03	y
OG0001165	0.011	y
OG0001166	0	y
OG0001167	0.066	n
OG0001168	0.462	n
OG0001169	0.097	n
OG0001170	0.075	n
OG0001171	0	y
OG0001172	0.42	n
OG0001173	0.051	n
OG0001174	0.361	n
OG0001175	0.053	n
OG0001176	0	y
OG0001177	0	y
OG0001178	0.012	y
OG0001179	0.012	y
OG0001180	0.024	y
OG0001181	0.573	n
OG0001182	0.082	n
OG0001183	0.011	y
OG0001184	0.085	n
OG0001185	0.31	n
OG0001186	0.328	n
OG0001187	0.001	y
OG0001188	0.15	n
OG0001189	0.001	y
OG0001190	0.002	y
OG0001191	0.23	n
OG0001192	0.006	y
OG0001193	0.342	n
OG0001194	0.097	n
OG0001205	0.049	y
OG0001206	0.051	n
OG0001207	0	y
OG0001208	0.034	y
OG0001209	0.504	n
OG0001210	0.038	y
OG0001211	0.392	n
OG0001212	0.066	n
OG0001213	0.615	n
OG0001214	0	y
OG0001215	0.032	y
OG0001216	0.029	y
OG0001217	0.465	n
OG0001218	0.068	n
OG0001219	0.233	n
OG0001220	0.051	n
OG0001221	0.251	n
OG0001222	0.001	y
OG0001223	0.136	n
OG0001224	0.002	y
OG0001225	0.094	n
OG0001226	0.156	n
OG0001227	0.012	y
OG0001228	0.027	y
OG0001229	0.002	y
OG0001230	0.146	n
OG0001231	0	y
OG0001232	0.068	n
OG0001233	0.602	n
OG0001234	0.004	y
OG0001235	0	y
OG0001236	0.157	n
OG0001237	0	y
OG0001238	0.874	n
OG0001239	0	y
OG0001240	0.185	n
OG0001241	0.009	y
OG0001242	0.669	n
OG0001243	0.002	y
OG0001244	0.002	y
OG0001245	0.052	n
OG0001246	0.164	n
OG0001247	0.019	y
OG0001248	0.104	n
OG0001249	0.128	n
OG0001250	0	y
OG0001251	0.28	n
OG0001252	0.283	n
OG0001253	0.172	n
OG0001254	0.606	n
OG0001255	0	y
OG0001256	0.512	n
OG0001257	0.004	y
OG0001258	0.225	n
OG0001259	0.902	n
OG0001260	0.175	n
OG0001261	0.055	n
OG0001262	0.345	n
OG0001263	0.019	y
OG0001264	0.229	n
OG0001265	0.67	n
OG0001266	0.151	n
OG0001267	0.001	y
OG0001268	0.051	n
OG0001269	0	y
OG0001270	0.062	n
OG0001271	0	y
OG0001272	0.221	n
OG0001273	0.009	y
OG0001274	0.028	y
OG0001275	0.019	y
OG0001276	0.002	y
OG0001277	0.006	y
OG0001278	0.292	n
OG0001279	0.468	n
OG0001280	0.001	y
OG0001281	0.004	y
OG0001295	0.591	n
OG0001296	0.002	y
OG0001297	0.632	n
OG0001298	0.2	n
OG0001299	0.777	n
OG0001300	0.249	n
OG0001301	0.883	n
OG0001302	0.043	y
OG0001303	0.081	n
OG0001304	0.898	n
OG0001305	0.617	n
OG0001306	0.004	y
OG0001307	0.318	n
OG0001308	0.055	n
OG0001309	0.208	n
OG0001310	0.02	y
OG0001311	0.001	y
OG0001312	0.507	n
OG0001313	0.344	n
OG0001314	0.026	y
OG0001315	0.027	y
OG0001316	0.004	y
OG0001317	0.057	n
OG0001318	0.334	n
OG0001319	0.019	y
OG0001320	0.008	y
OG0001321	0	y
OG0001322	0	y
OG0001323	0.319	n
OG0001324	0.132	n
OG0001325	0.291	n
OG0001326	0.304	n
OG0001327	0.096	n
OG0001328	0	y
OG0001329	0.281	n
OG0001330	0.002	y
OG0001331	0.19	n
OG0001332	0.033	y
OG0001333	0.614	n
OG0001334	0.652	n
OG0001335	0.001	y
OG0001336	0.002	y
OG0001337	0.003	y
OG0001338	0	y
OG0001339	0.102	n
OG0001340	0.053	n
OG0001341	0.088	n
OG0001342	0.171	n
OG0001343	0.999	n
OG0001344	0.035	y
OG0001345	0.021	y
OG0001346	0.2	n
OG0001347	0.005	y
OG0001348	0.332	n
OG0001349	0.56	n
OG0001350	0.155	n
OG0001351	0.347	n
OG0001352	0.002	y
OG0001353	0.35	n
OG0001354	0	y
OG0001355	0.146	n
OG0001356	0.066	n
OG0001357	0.326	n
OG0001358	0.623	n
OG0001359	0.054	n
OG0001360	0.193	n
OG0001361	0.767	n
OG0001362	0.412	n
OG0001363	0.001	y
OG0001364	0	y
OG0001365	0.03	y
OG0001366	0.114	n
OG0001367	0.022	y
OG0001368	0.029	y
OG0001369	0.128	n
OG0001370	0.826	n
OG0001371	0.094	n
OG0001372	0.002	y
OG0001373	0.027	y
OG0001374	0.122	n
OG0001375	0.051	n
OG0001376	0	y
OG0001377	0	y
OG0001398	0	y
OG0001399	0.119	n
OG0001400	0.003	y
OG0001401	0.21	n
OG0001402	0.003	y
OG0001403	0.243	n
OG0001404	0.253	n
OG0001405	0.001	y
OG0001406	0.085	n
OG0001407	0	y
OG0001408	0.781	n
OG0001409	0.191	n
OG0001410	0.281	n
OG0001411	0.417	n
OG0001412	0.182	n
OG0001413	0.012	y
OG0001414	0.001	y
OG0001415	0.364	n
OG0001416	0.208	n
OG0001417	0.246	n
OG0001418	0.34	n
OG0001419	0.052	n
OG0001420	0.218	n
OG0001421	0.019	y
OG0001422	0.278	n
OG0001423	0.077	n
OG0001424	0.047	y
OG0001425	0.005	y
OG0001426	0.092	n
OG0001427	0.001	y
OG0001428	0.011	y
OG0001429	0.035	y
OG0001430	0.024	y
OG0001431	0.199	n
OG0001432	0.394	n
OG0001433	0.275	n
OG0001434	0.272	n
OG0001435	0	y
OG0001436	0.006	y
OG0001437	0.024	y
OG0001438	0.136	n
OG0001439	0.251	n
OG0001440	0.098	n
OG0001441	0.002	y
OG0001442	0.124	n
OG0001443	0.085	n
OG0001444	0	y
OG0001445	0.177	n
OG0001446	0.739	n
OG0001447	0.011	y
OG0001448	0	y
OG0001449	0.027	y
OG0001450	0.497	n
OG0001451	0.002	y
OG0001452	0.529	n
OG0001453	0.055	n
OG0001454	0.055	n
OG0001455	0.107	n
OG0001456	0.051	n
OG0001457	0.07	n
OG0001458	0.788	n
OG0001459	0.079	n
OG0001460	0.066	n
OG0001461	0.186	n
OG0001462	0.084	n
OG0001463	0.513	n
OG0001464	0.192	n
OG0001465	0.082	n
OG0001466	0.193	n
OG0001467	0.015	y
OG0001468	0.027	y
OG0001469	0.507	n
OG0001470	0.374	n
OG0001471	0.012	y
OG0001472	0.01	y
OG0001473	0.247	n
OG0001474	0.009	y
OG0001475	0.055	n
OG0001476	0.098	n
OG0001477	0.019	y
OG0001478	0.02	y
OG0001498	0.583	n
OG0001499	0.099	n
OG0001500	0.006	y
OG0001501	0.344	n
OG0001502	0	y
OG0001503	0.344	n
OG0001504	0.033	y
OG0001505	0.024	y
OG0001506	0.525	n
OG0001507	0.451	n
OG0001508	0.183	n
OG0001509	0.002	y
OG0001510	0.185	n
OG0001511	0.207	n
OG0001512	0.059	n
OG0001513	0.274	n
OG0001514	0.001	y
OG0001515	0.137	n
OG0001516	0.315	n
OG0001517	0.087	n
OG0001518	0.156	n
OG0001519	0.927	n
OG0001520	0.335	n
OG0001521	0.38	n
OG0001522	0.841	n
OG0001523	0.807	n
OG0001524	0.023	y
OG0001525	0.18	n
OG0001526	0.02	y
OG0001528	0.673	n
OG0001529	0.228	n
OG0001530	0.012	y
OG0001531	0.001	y
OG0001532	0.264	n
OG0001533	0.133	n
OG0001534	0.146	n
OG0001535	0.002	y
OG0001536	0.962	n
OG0001537	0.002	y
OG0001538	0.183	n
OG0001539	0.051	n
OG0001540	0.725	n
OG0001541	0	y
OG0001542	0.401	n
OG0001543	0.558	n
OG0001544	0.043	y
OG0001545	0.094	n
OG0001546	0.281	n
OG0001547	0.366	n
OG0001548	0.027	y
OG0001549	0.002	y
OG0001550	0.003	y
OG0001551	0.645	n
OG0001552	0.605	n
OG0001553	0.099	n
OG0001554	0.807	n
OG0001555	0.027	y
OG0001556	0.649	n
OG0001557	0.084	n
OG0001558	0.001	y
OG0001559	0.025	y
OG0001560	0	y
OG0001561	0.311	n
OG0001562	0.137	n
OG0001563	0.236	n
OG0001564	0.243	n
OG0001565	0.301	n
OG0001566	0.002	y
OG0001567	0.38	n
OG0001568	0.188	n
OG0001569	0.184	n
OG0001570	0.022	y
OG0001571	0.062	n
OG0001572	0.076	n
OG0001573	0.024	y
OG0001574	0.125	n
OG0001575	0.002	y
OG0001576	0.064	n
OG0001577	0.235	n
OG0001578	0.187	n
OG0001579	0.002	y
OG0001580	0.059	n
OG0001581	0.002	y
OG0001582	0.012	y
OG0001601	0	y
OG0001602	0.098	n
OG0001603	0.214	n
OG0001604	0.763	n
OG0001605	0.808	n
OG0001606	0.051	n
OG0001607	0.94	n
OG0001608	0.186	n
OG0001609	0.01	y
OG0001610	0.062	n
OG0001611	0.01	y
OG0001612	0.055	n
OG0001613	0.002	y
OG0001614	0.001	y
OG0001615	0.062	n
OG0001616	0.027	y
OG0001617	0.035	y
OG0001618	0.002	y
OG0001619	0	y
OG0001620	0.278	n
OG0001621	0.012	y
OG0001622	0.093	n
OG0001623	0.249	n
OG0001624	0.278	n
OG0001625	0.074	n
OG0001626	0.214	n
OG0001627	0.134	n
OG0001628	0.42	n
OG0001629	0	y
OG0001630	0.006	y
OG0001631	0.049	y
OG0001632	0.05	n
OG0001633	0.027	y
OG0001634	0.385	n
OG0001635	0.018	y
OG0001636	0.391	n
OG0001637	0.498	n
OG0001638	0.164	n
OG0001639	0.051	n
OG0001640	0.09	n
OG0001641	0	y
OG0001642	0.087	n
OG0001643	0.001	y
OG0001644	0.368	n
OG0001645	0.137	n
OG0001646	0.024	y
OG0001647	0.567	n
OG0001648	0.022	y
OG0001649	0.179	n
OG0001650	0	y
OG0001651	0.2	n
OG0001652	0.323	n
OG0001653	0.338	n
OG0001654	0.003	y
OG0001655	0.121	n
OG0001656	0.132	n
OG0001657	0.678	n
OG0001658	0.597	n
OG0001659	0.094	n
OG0001660	0.046	y
OG0001661	0.035	y
OG0001662	0.201	n
OG0001663	0.002	y
OG0001664	0.199	n
OG0001665	0.035	y
